Class,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
4,-1,0.04,0.02,21.91,11.05,1.16
4,-0.98,0.04,0.05,12.33,6.23,-0.49
4,-1.02,0.05,0.07,-0.06,5,2.44
4,-0.98,0.06,0.06,-8.67,-2.99,0.12
4,-0.98,0.06,0.05,14.53,-0.61,7.39
4,-0.99,0.06,0.04,7.75,0.98,1.59
4,-0.98,0.06,0.05,12.7,-0.18,2.08
4,-0.99,0.05,0.05,-3.97,-1.71,5.68
4,-1.01,0.02,0.07,6.35,3.36,8.42
4,-0.98,0,0.07,8.73,0.55,13.31
4,-0.99,-0.02,0.07,13.79,1.1,3.3
4,-0.98,-0.02,0.06,19.47,2.56,1.34
4,-0.99,0.02,0.06,13.73,4.39,-1.22
4,-0.98,0.03,0.08,-14.95,-4.94,0.98
4,-0.99,0.01,0.03,-22.77,-5.74,-4.64
4,-1,0.01,0.04,-4.09,-4.33,-0.43
4,-1,0,0.04,5.19,-0.92,3.42
4,-0.99,0.01,0.05,-6.23,1.95,7.32
4,-1,0,0.04,-20.14,3.36,4.82
4,-0.99,0,0.05,-28.26,2.56,4.09
4,-0.99,-0.01,0.04,-31.19,1.83,3.85
4,-1,0.01,0.04,-57.62,6.53,3.97
4,-0.99,-0.01,0.05,-61.89,6.1,8.3
4,-1,-0.03,0.07,-66.59,5.19,15.5
4,-0.99,-0.02,0.11,-75.32,4.09,10.99
4,-0.96,-0.1,0.11,-46.45,22.28,20.2
4,-0.99,-0.01,0.12,-58.29,38.21,11.35
4,-1,-0.04,0.15,-45.1,37.84,8.36
4,-0.93,-0.06,0.19,-53.59,31.07,22.28
4,-0.97,-0.07,0.24,-26.18,2.01,-10.62
4,-0.97,-0.01,0.19,-30.21,-5.98,5.37
4,-0.96,-0.03,0.19,-19.59,-19.59,-4.58
4,-1,-0.02,0.18,-19.23,-3.85,-14.16
4,-0.97,-0.03,0.2,-42.42,-6.77,2.2
4,-1.01,0,0.17,-12.33,1.1,-11.84
4,-0.98,0.03,0.15,-16.17,12.51,-6.29
4,-0.98,0.04,0.17,-7.63,-0.43,-6.53
4,-0.99,0.06,0.16,3.85,16.17,6.29
4,-0.96,0.06,0.18,-17.46,-9.03,0.98
4,-0.98,0.07,0.16,-7.93,7.57,0.98
4,-0.97,0.05,0.17,4.03,13.79,0.37
4,-0.96,0.03,0.18,5.49,8.06,1.1
4,-0.95,0.02,0.25,9.52,0.92,1.16
4,-0.98,0.05,0.19,10.38,2.87,-1.65
4,-0.95,0.04,0.22,7.08,-2.69,0.73
4,-0.97,0.07,0.22,1.77,-5.86,1.04
4,-0.98,0.07,0.22,-12.33,-11.78,3.05
4,-0.97,0.07,0.24,-10.68,-7.26,11.72
4,-0.96,0.05,0.18,-16.24,-9.77,14.83
4,-0.98,0.03,0.22,-0.31,-40.83,22.28
4,-1.03,0.03,0.16,-13.18,8.54,6.53
4,-0.97,0.04,0.16,-35.28,10.93,4.03
4,-0.96,0.08,0.1,-5.43,3.48,17.52
4,-0.98,0.04,0.19,-20.75,8.18,-10.74
4,-0.95,0.01,0.23,-36.01,6.23,-5.43
4,-0.95,0.02,0.17,-64.7,4.58,-0.18
4,-0.93,0.03,0.05,-69.64,3.42,2.56
4,-1.09,0.08,0.26,-52.19,-4.7,-45.96
4,-0.94,0.1,0.09,-52.61,14.28,-19.65
4,-0.98,0.14,0.19,-51.94,-2.69,10.13
4,-0.94,0.14,0.09,-48.52,-13,27.34
4,-0.99,0.11,0.14,-42.91,-4.03,17.4
4,-0.95,0.1,0.17,-58.9,-15.32,10.68
4,-1.01,0.07,0.08,-57.37,6.59,16.78
4,-0.97,0.06,0.07,-54.81,-14.34,33.2
4,-1,0.07,0.06,-58.17,-17.03,33.63
4,-0.97,0.16,0.13,-101.26,11.6,21.67
4,-0.97,0.06,-0.01,-82.21,7.26,12.76
4,-1.04,0.05,0.12,-66.71,12.45,14.16
4,-0.97,-0.02,0.1,-93.44,3.91,2.08
4,-1.06,0.04,0,-66.16,5.31,23.86
4,-0.93,-0.08,0.14,-51.82,16.36,19.35
4,-0.98,-0.07,0.09,-47.91,6.59,19.23
4,-0.99,-0.08,0.11,-41.69,8.48,26.92
4,-0.94,-0.13,0.17,-48.4,9.4,25.02
4,-0.96,-0.1,0.13,-72.08,6.84,25.02
4,-1.04,-0.14,0.13,-64.82,14.77,10.07
4,-1,-0.11,0.18,-58.11,-0.24,13.98
4,-0.96,-0.06,0.12,-52.43,-39.92,-5
4,-0.98,-0.06,0.13,-43.76,5.98,2.62
4,-0.95,-0.07,0.19,-42.36,12.7,8.73
4,-0.97,-0.07,0.19,-45.35,12.39,7.93
4,-0.97,-0.05,0.2,-57.98,17.4,7.02
4,-0.94,-0.04,0.21,-47.42,10.99,6.59
4,-0.99,-0.05,0.23,-41.75,1.89,4.33
4,-1.02,-0.1,0.23,-41.99,-9.58,17.33
4,-0.93,-0.09,0.22,-52.92,-13.55,21.61
4,-0.98,-0.07,0.15,-50.48,-28.2,12.57
4,-0.97,-0.04,0.19,-42.3,-19.53,10.93
4,-0.99,-0.01,0.18,-39.67,-23.38,11.05
4,-1,-0.07,0.14,-42.97,-15.38,10.38
4,-0.98,-0.06,0.1,-55.79,-14.71,3.6
4,-0.97,-0.08,0.11,-69.52,-7.02,-1.46
4,-0.98,-0.08,0.06,-47.73,-2.32,9.7
4,-1.05,-0.04,0.18,-62.74,1.22,4.82
4,-0.98,-0.06,0.17,-51.82,-9.09,10.44
4,-0.98,0,0.24,-57.31,28.44,2.75
4,-0.95,-0.06,0.11,-39.37,-1.65,12.39
4,-0.95,-0.06,0.1,-40.1,-14.1,1.1
4,-1.02,-0.03,0.06,-31.43,-7.69,1.71
4,-0.97,0.02,0.02,-30.94,-24.29,-2.44
4,-1.02,0.05,0.07,-27.65,12.51,-2.62
4,-0.99,-0.01,0.07,-12.82,7.14,8.85
4,-0.94,0.02,0.15,-1.59,-46.26,15.81
4,-0.93,-0.06,0.02,-39.06,-30.64,15.44
4,-1.03,-0.05,0.08,-36.62,37.35,-7.26
4,-0.95,-0.06,0.09,-25.15,32.23,-12.39
4,-1,-0.03,0.12,-31.31,18.01,-4.03
4,-0.99,-0.02,0.12,-20.87,13.18,0.85
4,-0.97,0.01,0.15,-20.45,4.58,-2.2
4,-1.01,0.04,0.18,-11.78,3.36,-2.5
4,-0.99,0.02,0.17,-7.81,-1.16,-1.65
4,-0.97,0.01,0.17,-1.22,8.36,-2.38
4,-0.98,0.01,0.2,-0.12,2.69,-1.71
4,-1.01,0,0.17,3.91,2.32,1.95
4,-0.94,0.02,0.19,7.45,-17.33,0.31
4,-0.98,0.04,0.21,6.84,-5.62,-0.98
4,-0.96,0.02,0.16,-2.93,1.89,0.79
4,-0.99,0.02,0.2,2.26,-6.59,-4.09
4,-0.97,0.03,0.18,2.44,4.64,1.83
4,-0.99,0.02,0.19,3.42,1.04,-1.1
4,-1,0.03,0.13,5.13,-9.83,-1.1
4,-0.99,0.01,0.14,6.23,-10.74,-0.55
4,-0.98,0.02,0.15,11.84,-22.95,7.39
4,-0.98,0.01,0.14,11.78,-9.34,4.7
4,-0.97,-0.01,0.14,-0.73,6.71,7.2
4,-0.99,-0.04,0.1,-7.2,14.22,6.65
4,-0.98,-0.05,0.09,-6.29,3.66,4.09
4,-0.99,-0.04,0.09,-14.28,22.03,9.34
4,-0.98,-0.02,0.12,-16.6,10.99,5.31
4,-0.98,-0.01,0.11,-4.76,-5.25,-2.01
4,-1,-0.02,0.17,3.23,1.28,2.44
4,-0.98,-0.03,0.14,-4.7,-4.7,8.85
4,-0.97,-0.03,0.12,30.82,-7.87,-2.26
4,-0.94,-0.03,0.13,34.97,-12.57,-3.72
4,-1,-0.04,0.12,2.75,-1.28,0.67
4,-0.98,-0.03,0.1,2.99,-2.01,-1.95
4,-1,-0.03,0.12,3.48,-1.46,0.24
4,-0.96,-0.02,0.1,3.23,-2.75,-3.97
4,-1.05,-0.09,0.06,-144.78,32.41,-15.14
4,-1.04,-0.05,0.59,205.08,-34.24,32.35
4,-1,-0.09,0.29,16.05,-11.05,2.26
4,-1.01,0,0.08,-3.72,-1.16,-6.16
4,-0.98,0.06,0.03,-2.5,-2.5,-4.33
4,-0.86,0.16,0.07,3.66,1.4,2.5
4,-0.94,-0.02,0.14,61.16,1.59,-21.85
4,-1,-0.09,0.29,-12.94,22.16,2.5
4,-0.77,-0.15,0.56,44.19,-20.81,-62.13
4,-0.94,0.1,0.18,-67.75,10.68,13.85
4,-0.98,0.11,0.01,-4.33,-9.52,-12.15
4,-0.96,0.02,0.11,3.17,-1.46,3.36
4,-1,0.05,0.09,8.24,3.85,1.95
4,-0.97,0.07,0.08,3.17,2.75,0.79
4,-1,0.05,0.08,4.39,-0.92,4.88
4,-1,0.02,0.1,5.31,-1.28,3.05
4,-0.96,0.05,0.07,1.53,-0.98,-2.01
4,-0.99,0.06,0.09,4.15,-2.14,2.14
4,-1.09,0.04,0.07,0.61,-11.23,-9.03
4,-0.89,0.02,0.05,2.62,-12.39,-3.48
4,-1.01,0.16,-0.03,-15.26,0.55,6.71
4,-0.92,-0.02,0.13,18.07,-5.19,-6.1
4,-1.01,0.13,-0.02,-3.54,1.83,5.31
4,-0.96,0.04,0.06,6.71,-3.54,-0.43
4,-1,0.05,0.04,-0.67,4.33,6.59
4,-0.98,0.08,0.05,4.21,-1.04,-2.56
4,-0.99,0.05,0.07,4.15,3.72,6.04
4,-0.99,0.05,0.05,3.17,-2.75,-4.7
4,-0.97,0.06,0.05,4.09,-2.08,0.67
4,-0.99,0.07,0.02,-0.61,-0.12,1.16
4,-0.98,0.06,0.04,4.27,-0.49,2.93
4,-1.01,0.04,0.06,5.31,-0.18,3.6
4,-0.99,0.05,0.06,2.08,-0.67,-0.61
4,-0.98,0.06,0.03,1.4,0.43,2.14
4,-0.99,0.03,0.05,4.7,2.81,3.66
4,-1,0.04,0.06,1.71,1.46,2.62
4,-0.98,0.05,0.02,4.09,1.46,1.77
4,-0.99,0.02,0.09,4.39,2.62,2.2
4,-0.99,0.06,0.04,1.16,-0.24,-0.98
4,-0.99,0.03,0.06,-0.49,0.67,-0.12
4,-0.98,0.04,0.05,0.79,0.37,0.98
4,-0.99,0.02,0.06,5.62,1.04,3.36
4,-0.99,0.02,0.07,2.32,0.18,-0.12
4,-0.98,0.05,0.05,0.67,1.59,-0.43
4,-0.99,0.04,0.05,2.69,0.61,1.77
4,-0.98,0.03,0.07,5.07,1.04,2.14
4,-0.99,0.04,0.05,2.87,0.49,2.32
4,-0.99,0.04,0.05,2.81,-0.24,3.11
4,-0.99,0,0.08,5,0.73,3.3
4,-0.99,0.02,0.05,0.06,-1.46,1.16
4,-0.99,0.02,0.06,2.5,-0.49,1.16
4,-0.99,0.02,0.06,2.2,-0.31,0.98
4,-1,0.02,0.05,1.89,-0.37,1.46
4,-0.99,0.01,0.06,3.05,-0.43,1.28
4,-0.99,0.01,0.05,1.16,-0.37,0.55
4,-0.99,0.01,0.06,1.89,0.49,1.16
4,-0.99,0.02,0.04,1.04,0.31,-0.06
4,-0.98,0.01,0.06,2.62,0.18,-0.31
4,-0.99,0.02,0.06,3.6,0.55,-0.24
4,-0.99,0.01,0.06,3.72,0.43,-0.06
4,-0.99,0.02,0.05,0.92,-0.31,-0.61
4,-0.99,0.02,0.04,0.73,0.85,0.85
4,-1,0.01,0.05,2.2,0.12,0
4,-0.99,0.02,0.04,1.22,-0.24,-0.79
4,-0.99,0.03,0.05,1.04,0.55,0.31
4,-0.99,0.01,0.06,3.23,0.06,0.24
4,-0.99,0.02,0.04,1.83,0.12,0.73
4,-0.99,0.01,0.05,3.05,-0.37,0
4,-0.99,0.02,0.04,1.22,0.12,0.98
4,-0.99,0.01,0.05,1.34,0.67,0.24
4,-0.99,0.01,0.05,0.85,1.77,0.43
4,-0.99,0,0.06,4.82,1.53,-0.85
4,-0.98,0.02,0.04,2.62,2.01,0.37
4,-1,0.01,0.05,-0.49,0.12,-0.18
4,-1,0.01,0.06,2.08,1.89,-2.32
4,-0.98,0.05,0.06,2.69,0.12,-3.72
4,-0.99,0.04,0.04,2.08,0.55,0.67
4,-0.99,0.02,0.06,1.1,-0.98,1.22
4,-1,0.01,0.06,1.46,1.4,1.04
4,-0.99,0.04,0.04,1.28,0,0.24
4,-0.99,0.02,0.05,4.15,0.79,2.69
4,-0.99,0.03,0.06,2.5,-0.24,0.98
4,-0.99,0.03,0.05,0.37,0.37,1.77
4,-0.99,0.01,0.06,2.62,-0.67,1.28
4,-0.99,0.03,0.05,0.06,0.24,0.37
4,-1,0.03,0.04,0.73,0.67,2.08
4,-1,0.01,0.06,1.95,0,0.85
4,-0.99,0.02,0.04,0.12,0.24,0.18
4,-0.98,0,0.05,2.93,0.49,0.06
4,-0.98,0.02,0.05,0.18,0.12,-0.98
4,-0.99,0.02,0.05,1.46,0.85,0.37
4,-0.99,0.01,0.05,0.85,-0.06,-0.67
4,-1,0.01,0.04,1.95,0.67,-0.18
4,-0.99,0.01,0.06,1.83,0.98,-1.65
4,-0.99,0.03,0.04,2.44,1.53,0.49
4,-0.99,0.02,0.06,1.77,1.89,-1.1
4,-1,0.04,0.03,1.83,-0.61,1.77
4,-0.99,0.01,0.07,2.62,0.24,0.92
4,-0.99,0.03,0.04,0.12,-0.06,0.61
4,-1,0.01,0.05,1.53,0.06,1.22
4,-0.98,0.01,0.05,2.75,-0.06,0.67
4,-0.98,0.03,0.04,0.67,-0.24,-0.24
4,-0.99,0.02,0.05,1.16,-0.12,1.34
4,-0.99,0.01,0.04,2.93,-0.43,0.55
4,-0.99,0.02,0.05,1.22,0.18,-0.12
4,-0.99,0.04,0.04,0.55,-0.49,-0.43
4,-0.99,0.01,0.04,3.85,-0.06,2.5
4,-0.99,-0.02,0.06,4.09,-0.24,0.92
4,-0.98,0.01,0.03,1.59,1.53,-1.16
4,-0.99,0.03,0.04,1.16,1.28,0.55
4,-1,0.02,0.04,2.26,1.71,0.67
4,-0.99,0,0.09,2.69,2.14,-1.16
4,-0.98,0.03,0.02,1.53,0.73,-0.98
4,-0.99,0.02,0.06,2.08,0.61,0.18
4,-0.99,0.03,0.05,1.65,0,1.53
4,-0.99,0.02,0.04,1.16,-0.79,1.53
4,-0.99,0,0.05,1.95,0.49,0.24
4,-0.98,0.03,0.03,-1.28,0.98,-0.49
4,-1,0.01,0.06,1.59,1.04,1.95
4,-0.99,0,0.05,0.73,-0.55,0.24
4,-0.99,0.01,0.04,0.55,0,1.53
4,-0.99,-0.01,0.05,1.77,0.92,0.12
4,-0.99,0.04,0.04,0.06,0.18,-0.98
4,-0.99,0.02,0.04,1.28,-0.06,2.01
4,-0.99,-0.01,0.05,2.38,0,-0.61
4,-0.99,0.01,0.03,1.28,0.73,-1.53
4,-0.99,0.01,0.06,2.69,2.56,-0.24
4,-0.99,0.02,0.04,2.56,1.1,-0.49
4,-0.99,0.02,0.06,0.85,1.16,-1.1
4,-0.99,0.04,0.03,0.31,-0.85,-0.18
4,-1,0.01,0.05,2.75,-0.18,1.34
4,-0.99,0.01,0.05,1.65,0.24,-0.18
4,-0.99,0.02,0.05,1.1,-0.37,-1.53
4,-0.99,0.03,0.05,0.37,1.04,-0.43
4,-1,0.01,0.06,3.36,0.79,1.28
4,-0.99,0.02,0.05,1.89,-0.49,-1.1
4,-1,0.02,0.05,1.59,0.73,1.16
4,-0.99,0.02,0.05,1.59,0.43,-1.04
4,-1,0.03,0.04,0.61,0.37,0.79
4,-0.99,0.01,0.06,2.32,0.18,-0.06
4,-0.99,0.03,0.04,1.89,0.73,-0.43
4,-0.99,0.01,0.04,2.62,1.34,0.85
4,-0.99,0.02,0.05,3.11,0.37,-0.79
4,-0.99,0.03,0.05,4.15,-0.79,1.89
4,-1,0.03,0.07,-2.2,0.18,-0.61
4,-0.98,0.02,0.04,2.5,0.67,1.53
4,-1,0,0.05,1.77,0.79,0.85
4,-0.99,0.04,0.04,1.59,0.43,-1.04
4,-1,0.01,0.05,3.05,-0.31,1.77
4,-0.99,0.02,0.04,-0.24,0.12,-0.61
4,-0.99,0.01,0.04,2.99,1.22,0.67
4,-0.98,0.01,0.05,2.2,1.4,-1.53
4,-0.98,0.06,0.03,1.77,-0.43,0.92
4,-1,0.01,0.05,0.31,0,2.08
4,-1,0.01,0.05,0.12,0.79,-1.1
4,-0.99,0.02,0.05,3.3,0.79,0.06
4,-1,0.02,0.05,2.81,0.18,1.16
4,-0.98,0.03,0.04,0.37,-0.37,-0.18
4,-0.99,0.02,0.04,0.98,0.18,0.79
4,-0.98,0.02,0.06,1.46,0.92,-0.31
4,-0.99,0.02,0.04,1.71,0.37,0.85
4,-0.99,0.01,0.04,1.71,0.49,0.37
4,-0.99,0.02,0.04,3.42,-0.37,-1.4
4,-0.99,0.03,0.04,1.28,0.79,0.55
4,-0.99,0.02,0.04,1.89,-0.43,0.12
4,-0.99,0.01,0.05,3.17,0.18,0.49
4,-0.99,0.03,0.04,1.89,0.06,0
4,-0.99,0.03,0.04,-0.06,0.18,0.37
4,-0.99,0.01,0.04,1.46,1.16,1.1
4,-0.99,0.02,0.03,-1.53,0.43,0.18
4,-0.99,0.01,0.06,4.21,0.24,-0.24
4,-0.99,0.03,0.03,0.85,0.79,0.61
4,-0.99,0.03,0.04,0.37,-0.85,-0.31
4,-0.99,0.01,0.04,1.1,0.85,1.71
4,-0.99,0.02,0.04,0.12,0.49,-0.06
4,-0.99,0.01,0.05,2.5,0.55,0.24
4,-0.99,0.02,0.04,0.92,0.31,0.49
4,-0.99,0.02,0.03,0.24,0.31,-0.24
4,-0.99,0.03,0.04,0.24,0.79,0.43
4,-0.99,0.02,0.05,1.4,1.16,0.06
4,-0.99,0.01,0.04,2.14,1.89,0.49
4,-0.99,0.01,0.05,2.99,1.16,0.37
4,-0.98,0.01,0.05,1.53,2.44,-0.61
4,-0.98,0.05,0.03,0.43,0.85,0.31
4,-1,-0.01,0.07,4.27,2.01,2.14
4,-0.99,0.06,0.01,-2.14,-1.28,-0.92
4,-1,0,0.05,1.95,0.79,1.16
4,-0.99,0,0.04,4.15,1.95,-1.34
4,-0.96,0.02,0.07,10.8,0.37,-1.4
4,-0.95,0.02,0.07,3.42,2.38,-1.28
4,-0.96,-0.05,0.13,12.82,2.56,1.53
4,-1.02,0.04,0.03,-4.58,-1.53,-1.4
4,-1,0.07,0,-1.89,-2.2,1.22
4,-0.99,-0.04,0.11,5.25,0.98,7.14
4,-0.99,0.02,0.03,-1.59,0.61,-3.48
4,-0.97,0.05,0.06,3.23,0.61,2.5
4,-1,-0.01,0.07,1.1,1.04,2.26
4,-0.99,0.02,0.04,0.67,0.85,-1.04
4,-0.99,0.01,0.05,3.3,0.37,1.34
4,-0.99,0.01,0.06,2.2,0.55,0.67
4,-0.99,0.01,0.05,1.59,1.53,-0.37
4,-0.99,0.04,0.03,-0.31,0.43,0.12
4,-1,0,0.06,1.22,0.37,2.01
4,-0.99,0.01,0.06,3.36,0.31,-1.16
4,-0.99,0.02,0.04,2.87,-0.06,0.49
4,-0.99,0.01,0.05,2.14,0.06,-0.37
4,-0.99,0.01,0.05,0.61,0.24,1.22
4,-1,0,0.06,1.04,0.67,0.37
4,-0.98,0,0.07,3.11,0.61,-1.04
4,-0.99,0,0.05,2.56,0.92,-4.33
4,-1.02,0.1,-0.05,-2.69,-1.83,3.6
4,-1,-0.04,0.1,1.22,-0.37,1.04
4,-0.97,0.05,0.02,0.92,1.22,-2.38
4,-1,0.03,0.04,5.49,1.4,5.19
4,-1,-0.04,0.09,1.34,-1.95,-1.04
4,-0.97,0.07,0.01,2.93,0.24,-1.22
4,-0.98,-0.02,0.08,3.6,0.98,4.64
4,-1,0,0.07,-1.4,1.71,-2.69
4,-0.98,0.06,0.02,0.67,-0.31,-0.49
4,-1.01,-0.03,0.07,2.08,1.34,3.23
4,-0.99,0.02,0.04,0.06,-1.22,-2.14
4,-0.99,0.01,0.05,4.76,0.06,2.5
4,-0.99,-0.01,0.06,1.95,1.28,0.31
4,-1,0.02,0.04,-0.49,1.46,-0.49
4,-0.99,0.02,0.04,1.77,-0.49,0.06
4,-0.99,0.01,0.05,1.46,0.85,0.73
4,-0.99,0,0.06,2.01,0.67,0
4,-0.99,0.03,0.04,1.53,-0.85,-0.24
4,-1,-0.01,0.06,2.81,2.32,1.95
4,-1,0.01,0.05,0.98,-0.18,-2.08
4,-1,0.04,0.03,-1.04,0.49,1.16
4,-0.98,0,0.06,2.93,-0.49,0.85
4,-1,0,0.06,1.71,2.01,1.1
4,-0.98,0.03,0.04,0.92,0.06,-1.4
4,-0.99,0.01,0.05,1.71,-0.06,2.38
4,-0.99,0,0.06,0.67,0.18,-0.06
4,-0.99,0.03,0.04,1.83,-1.22,1.16
4,-0.96,0.02,0.04,1.59,1.04,4.33
4,-1.03,-0.08,0.11,3.85,4.82,5.25
4,-1,0.02,0.04,4.82,-0.43,-1.89
4,-1,0.01,0.04,-0.06,0.73,2.62
4,-0.99,-0.01,0.06,0.73,0.18,-0.31
4,-0.99,0.01,0.05,1.34,0.31,-0.43
4,-1,0,0.06,1.1,1.28,0.73
4,-0.99,0,0.05,1.59,-0.12,-0.85
4,-0.99,0,0.05,2.32,0.43,-0.18
4,-1,-0.01,0.06,-0.49,2.44,-0.49
4,-0.98,0.01,0.03,3.66,-1.04,-0.06
4,-0.99,0.01,0.07,2.01,-0.49,-0.24
4,-0.99,0,0.04,-0.24,0.43,0.55
4,-0.99,0,0.05,5.43,-0.79,0.43
4,-0.99,0,0.04,0.49,0.49,-0.24
4,-0.99,0.01,0.05,0.37,0.49,-0.73
4,-0.99,0,0.05,2.26,0.49,0.43
4,-0.99,0.01,0.04,0.92,0.37,-0.49
4,-0.99,0,0.05,2.26,0.55,-0.06
4,-1,0.01,0.04,2.44,0.37,1.71
4,-1,0,0.05,0.67,0.18,0.31
4,-0.99,0,0.04,0.43,0.67,-0.06
4,-0.99,0,0.06,2.99,0.55,0.31
4,-0.99,0.01,0.05,2.08,0.55,0.55
4,-0.99,0.01,0.03,-0.12,-0.24,-0.06
4,-0.99,-0.01,0.06,2.01,0.85,0.55
4,-0.99,0.01,0.05,1.59,0.37,-0.43
4,-0.99,0.02,0.03,0.49,0.12,2.08
4,-1,-0.01,0.08,2.44,1.04,1.59
4,-0.98,0,0.05,1.34,-0.31,0.49
4,-0.99,-0.01,0.03,3.91,0.06,1.71
4,-0.99,0,0.06,0.37,0.55,0.61
4,-0.97,0.03,0.04,0.06,0.73,3.66
4,-1,0.01,0.03,0.79,0.85,10.13
4,-0.97,-0.04,0.08,1.83,-4.76,4.27
4,-0.98,-0.05,0.04,2.87,4.46,3.17
4,-0.98,0,0.04,-1.89,0,0.49
4,-1,-0.02,0.05,0.98,2.56,4.09
4,-0.99,-0.03,0.06,2.08,0.49,0.85
4,-1,-0.01,0.05,0.06,4.82,4.39
4,-1.26,0.1,-0.02,75.62,15.5,-23.13
4,-0.8,0.07,0.09,114.38,-5.86,-46.2
4,-0.93,0.04,0.13,109.13,35.89,22.16
4,-1.02,-0.04,0.08,56.76,-11.41,-4.46
4,-0.95,0,0.05,62.56,-8.3,1.16
4,-1.02,-0.04,0.11,37.41,-16.05,8.67
4,-0.97,0.07,0,47.85,1.59,-2.56
4,-0.99,0,0.02,101.26,27.53,15.87
4,-1.02,-0.07,0.14,60.79,5.13,8.42
4,-0.94,0,0.03,40.22,3.23,-0.31
4,-1.01,-0.11,0.07,68.48,-2.75,-0.98
4,-0.99,-0.11,0.06,66.89,-6.41,-9.34
4,-1.08,-0.12,0.05,52.31,-4.39,-11.29
4,-0.97,-0.07,0.04,66.96,-2.01,-29.42
4,-1.01,-0.05,0.06,70.07,0.18,-24.41
4,-0.97,0.02,0.05,62.93,-2.26,-25.57
4,-0.95,-0.13,0.07,74.95,-10.31,2.5
4,-1.07,-0.04,0,37.23,1.04,21.06
4,-0.98,0.05,0.02,73.73,9.58,-7.75
4,-1.02,-0.01,0.09,67.08,0.31,-15.38
4,-0.92,0.01,0.09,73.79,-2.38,-14.95
4,-1.03,0.03,0.11,62.62,-3.36,-11.72
4,-0.89,0.05,-0.02,69.03,7.69,-9.09
4,-1.03,-0.01,0.08,36.8,1.71,-16.36
4,-1,0.06,0.02,26.06,-1.1,-22.09
4,-0.99,0,0.05,53.89,7.2,-23.44
4,-0.97,0.04,0.05,54.57,-8.73,-15.32
4,-0.99,0.02,0.17,62.07,-8.36,10.62
4,-0.97,0.05,0.1,-8.61,8.06,12.15
4,-0.95,0.04,0.1,25.76,15.14,7.14
4,-1.02,0.08,0.14,53.83,2.5,13.31
4,-0.95,0.01,0.15,53.1,14.65,-23.07
4,-1,0.1,0.17,36.56,8.85,-5.31
4,-0.92,-0.04,0.1,20.26,2.99,-7.02
4,-1.04,0.09,0.15,11.66,-0.79,-11.84
4,-0.95,0.03,0.14,1.59,-4.82,-28.63
4,-0.97,0.1,0.13,-3.85,-6.96,-17.7
4,-0.96,0.12,0.13,1.04,0.43,-12.88
4,-0.96,0.13,0.12,6.65,2.2,-8.85
4,-0.95,0.03,0.11,16.66,5.74,8.85
4,-0.98,0.11,0.16,15.44,4.33,27.1
4,-0.99,0.02,0.13,5.74,6.41,17.15
4,-1,0.09,0.13,-27.71,9.95,23.62
4,-0.96,0.07,0.17,7.39,8.73,16.17
4,-0.89,0.04,0.16,9.58,23.5,20.08
4,-1.02,-0.01,0.15,36.32,24.23,13.73
4,-0.99,0.02,0.19,12.27,7.08,2.38
4,-1.01,0,0.17,17.7,12.88,-10.38
4,-1.01,0.04,0.21,2.93,6.04,-13.79
4,-1.03,0.05,0.2,0.37,9.58,-6.65
4,-1.02,0.08,0.21,-6.1,-4.09,-6.47
4,-1.04,0.06,0.22,-9.4,-6.84,-1.4
4,-0.96,-0.05,0.18,1.59,-2.44,5.86
4,-0.98,0.09,0.19,-16.3,-9.22,9.46
4,-0.88,-0.04,0.19,-7.02,-6.23,20.81
4,-1.01,0.08,0.17,-35.46,-18.49,-11.41
4,-0.93,0.08,0.17,-23.07,-9.09,-23.8
4,-0.9,0.02,0.15,-41.87,-7.39,-28.26
4,-0.9,0.18,0.11,-22.89,-18.68,-37.6
4,-0.92,0.18,0.16,-11.78,-6.96,-18.55
4,-0.9,0.23,0.08,-13.06,-3.48,13.06
4,-1.03,0.16,0.15,10.62,5.68,-10.93
4,-0.97,0.21,0.14,4.39,1.53,-13.43
4,-0.91,0.18,0.13,1.65,-7.51,-2.01
4,-0.95,0.23,0.13,4.09,-9.52,3.97
4,-0.93,0.11,0.09,-11.41,-2.5,20.69
4,-0.96,0.16,0.08,-13.79,-7.81,21.24
4,-1.06,0.11,0.04,-42.54,10.31,23.74
4,-0.91,0.09,0.07,-8.3,2.38,19.17
4,-0.92,0.09,0.06,-11.9,-3.05,12.76
4,-0.97,0.08,0.04,-11.17,-10.38,0.98
4,-0.96,0.08,0.04,-16.78,-9.83,0.18
4,-1.03,0.12,0.04,-13.92,-15.81,7.93
4,-0.89,0.06,0.04,-15.93,-1.16,-2.44
4,-0.94,0.08,0.02,-15.2,-7.45,-4.52
4,-0.91,0.13,0.02,-26.49,-8.12,-3.42
4,-0.88,0.17,0,-23.19,4.15,-2.87
4,-0.96,0.18,0.01,-7.93,1.71,1.89
4,-0.97,0.17,-0.02,-11.41,3.66,-5
4,-0.95,0.16,0.01,-9.09,1.1,-2.01
4,-0.93,0.11,-0.01,-8.24,3.91,-7.81
4,-1.02,0.12,-0.02,16.17,-13.79,2.01
4,-1.07,0.17,0,-12.39,-1.28,12.45
4,-0.95,0.12,-0.02,-15.87,4.88,-2.14
4,-1.13,0.1,-0.05,5.98,-8.73,14.65
4,-1.11,0.18,-0.02,-7.69,4.94,2.81
